,p0q0
1920,-1.0010903281297827
1921,0.5991294087190175
1922,0.15476142059805204
1923,-1.0187997685708066
1924,-0.046487062239069704
1925,-0.8420683522265661
1926,0.034681137218900496
1927,-1.0009111693055388
1928,-0.15541322368474655
1929,-0.8547551279875076
1930,-0.009719696757258868
1931,-0.9859203877134034
1932,-0.12177308238499585
1933,-1.0401234868407407
1934,-0.4654578746172793
1935,-1.0038209157039828
1936,-0.5967496185030686
1937,-1.1522324497095655
1938,0.011627261312752128
1939,-0.9859203877134034
1940,-0.15569926646700089
1941,-1.1437073483543312
1942,0.07748229199661269
1943,-1.023867125303475
1944,-0.1032638741703386
1945,-0.8426585030272283
1946,0.1689978234502979
1947,-1.134782232841647
1948,-0.20969726004737094
1949,-1.0316928093888784
1950,-0.02275037843812814
1951,-1.2460838578796696
1952,-0.017590488965889956
1953,-1.012095884601597
1954,-0.11021446097095694
1955,-0.9954497997392653
1956,-0.050327097819898664
1957,0.4169158317753805
1958,-1.012095884601597
1959,-0.06989059107534341
1960,-1.158333574324055
1961,-0.12758384947326756
1962,-1.0490869223779375
1963,-0.1489665882610237
1964,-0.9985154250945814
1965,-0.16039086989585202
1966,-1.021012345922316
1967,-0.3507568748894172
1968,-1.0684289528491258
1969,-0.41984984919870144
1970,-1.012095884601597
1971,-0.09257713564577356
1972,-0.8729673465864302
1973,0.05368563312643015
1974,-1.0038209157039828
1975,-0.23107113098384097
1976,-1.0985477365813399
1977,0.901523726127169
1978,-1.0184176737636497
1979,-0.1804050633149397
1980,-1.0756726956064975
1981,-0.04560336842803247
1982,-1.012095884601597
1983,-0.09486118812339675
1984,-1.082997128771129
1985,0.13083702458479235
1986,-0.9866789258532608
1987,-0.21798490478699353
1988,-0.8039551734767514
1989,0.09591757786903256
1990,-0.990918411360272
1991,-0.00026456353916079066
1992,-0.0019835546933795957
1993,0.031095313257947465
1994,-0.01360417133986967
1995,-0.2869140831865609
1996,0.003546754693213959
1997,-0.0007017844983986037
1998,0.12918247263868185
1999,0.05750504144624364
2000,0.4374831978658592
2001,-0.16933855574990425
2002,-0.08529312497054409
2003,0.10398110769220212
2004,0.011218854687531378
2005,-0.01302092993096259
2006,-0.00026456353916079066
2007,0.0032790040107351756
2008,0.015769961061929145
2009,-0.022510987959871498
2010,-0.12493836221547014
2011,0.00129542410486784
2012,0.006106829624588959
2013,-0.01302092993096259
2014,-0.051937191609514495
2015,-0.0019835546933795957
2016,0.004475330350796975
2017,-0.025464545603484982
2018,0.0009006062258977215
2019,0.0032548030166078827
2020,-0.18196461737275527
2021,-0.009222896190935874
2022,-0.06680992710730994
2023,0.0032548030166078827
2024,-0.006962014323397197
2025,-0.1194912908082058
2026,-0.0010255966597634489
2027,-0.0019835546933795957
2028,-0.0013076680679058152
2029,-0.01078202936658817
2030,0.008675012222856158
2031,-0.03907104570081841
2032,-0.054086655818607415
2033,-0.0004016053505050449
2034,0.15012362204173896
2035,-0.002308242885887693
2036,-0.03504299756966933
2037,0.003937930711866409
2038,0.0011593210887821115
2039,-0.010368579553858516
2040,0.0017896001693882987
2041,0.0031967437354961247
2042,0.0648506090372375
2043,0.02395156955990504
2044,-0.0293869173282892
2045,0.13093214244752976
2046,-0.0018063669180247645
2047,-0.10617712671027682
2048,0.0032790040107351756
2049,-0.0013076680679058152
2050,-0.05965250067850332
2051,0.00029642975386401973
2052,-0.023932203488864472
2053,-0.0051078735079808655
2054,0.0009006062258977215
2055,-0.007201339832853526
2056,-0.030082238783593302
2057,-0.011922247667239703
2058,-0.030637217552100707
2059,-0.007201339832853526
2060,0.004475330350796975
2061,-0.008255769004474918
2062,0.0023022040405960014
2063,0.0032548030166078827
2064,-0.09558891553837161
2065,-0.011922247667239703
2066,0.00017121719933762105
2067,-1.4579134651842585
2068,1.4199610224463945
2069,-0.0011724659625421434
2070,-1.4916955571532187
2071,1.3703278178078049
2072,-0.018354757076976223
2073,-1.7189582997576345
2074,1.3568766283206615
2075,-6.831419927606136e-05
2076,-2.0321421823046246
2077,1.1064562688824506
2078,-0.0001502435624852901
2079,-1.5461324884303653
2080,1.1827067686223491
2081,0.004417067022176504
2082,-1.0385307359157594
2083,1.1507491663192222
2084,0.32418511548566886
2085,-1.3012194335666165
2086,1.3953169144470532
2087,0.043920049639640656
2088,-1.208675722855513
2089,1.0590420806849221
2090,0.0022021470467534486
2091,-0.8561118670300304
2092,1.8470531581803789
2093,-0.0001502435624852901
2094,-0.8578872764218559
2095,1.018848173513099
2096,0.00017121719933762105
2097,-0.7975156922505932
2098,0.9619240975698543
2099,0.11595180982107735
2100,-0.014562960249436555
2101,-1.078646129635979
2102,1.0672027088781484
2103,-0.00985900955934785
2104,0.6264483112478012
2105,-0.8505244810826719
2106,0.9824880548545474
2107,-0.0032079105405319564
2108,0.02391196507944349
2109,-1.0450796390234798
2110,0.9675044174830256
2111,0.07037078525624645
2112,0.3253533127153162
2113,-0.9257196136632584
2114,0.9431974526291642
2115,-0.023350181694880453
2116,0.03312861136408473
2117,-1.2008842203661567
2118,0.9748261324753055
2119,-0.010886747183493235
2120,0.0289043605204066
2121,-0.8846022935790243
2122,1.0508188428255334
2123,-0.0072155002348009084
2124,0.00017121719933762105
2125,-0.9698236666290118
2126,0.8862339392850889
2127,-0.0021769464457023495
2128,0.007310596670617665
2129,-0.9698236666290118
2130,0.9748261324753055
2131,0.03621289329205111
2132,0.10865767824063391
2133,-0.8614407319343717
2134,1.1738149655315897
2135,-0.0009178820441973673
2136,-0.4615608350843134
2137,-0.0001502435624852901
2138,-0.9281506106739033
2139,1.6231482203976197
2140,-0.0001502435624852901
2141,-0.8769372660958016
2142,1.2365983901809503
2143,-0.0001502435624852901
2144,-1.09424388731946
2145,1.137432110484834
2146,-0.00036961010902261546
2147,-0.9754102635074542
2148,1.040883696678616
2149,-0.03245015252894384
2150,0.06603533431660541
2151,0.011578179029681267
2152,0.5458139972231978
2153,0.14092826630632355
2154,0.3184864319021331
2155,0.10438259631313432
2156,0.22376195322202713
2157,-0.3689447509795063
2158,0.2800573345145152
2159,0.03098293458851632
2160,0.031120775370145414
2161,0.1352308648560961
2162,0.09120307295635158
2163,0.20739209487419683
2164,0.09391847609761148
2165,0.02046236821335241
2166,-0.0590898427047987
2167,-0.04281608096180937
2168,-0.0016489673216770217
2169,-0.01666501195929657
2170,0.9458210502055208
2171,1.0209818455418955
2172,1.0795870881069256
2173,0.7100846390464362
2174,1.0226992988534276
2175,0.7227047767324609
2176,-1.0249704975843332
2177,0.002657662018216717
2178,0.00027679523281103064
2179,-0.0006832916614855788
2180,2.627137069558665
2181,0.5917690129033423
2182,0.9353440851006879
2183,0.023528179529093595
2184,0.9108789487229976
2185,0.026333596656466236
2186,-1.244848676503616
2187,2.5044158054437444
2188,0.42035105405840517
2189,2.1295113616323347
2190,-1.2798328370185525
2191,0.11873794622287698
2192,-1.1230471368611896
2193,2.8649739696404004
2194,0.26793192044366376
2195,0.08954353157424023
2196,-1.2225756454611727
2197,2.818629477060227
2198,0.35609582907724385
2199,0.4185109535576877
2200,-1.2148685419933651
2201,2.7403947311089785
2202,0.20100334362061667
2203,0.39794879011051604
2204,-1.1500013925466688
2205,2.2701008087014047
2206,0.2251477286635668
2207,0.3735871528088291
2208,-1.0531970172232288
2209,2.159111328183567
2210,0.3970468777922963
2211,0.7405433506767135
2212,-1.1267349719572874
2213,3.010878354789021
2214,0.21824550426768974
2215,0.5248574603107052
2216,-1.1593849048048877
2217,2.632440126104485
2218,0.2314253461222739
2219,0.6464933619949541
2220,-1.1418481888297856
2221,2.5992435898244697
2222,0.28608807059565167
2223,0.02620028607648341
2224,-1.077914682529303
2225,2.4277917350289435
2226,0.18968297345787702
2227,0.026975207298480568
2228,-1.2313410708711727
2229,2.8252630311376286
2230,0.24609185322399493
2231,0.11752045263587249
2232,-1.132580783167344
2233,2.0876698817787367
2234,0.2726560221170462
2235,0.29538671799421823
2236,-1.2813818093496294
2237,2.756268884335476
2238,0.21572066304135634
2239,0.11873794622287698
2240,-1.0755922847495178
2241,2.77510208413733
2242,0.12683613607768426
2243,0.3579831343051531
2244,-1.030082186527407
2245,1.952643491917692
2246,0.2487138294336363
2247,0.030703730408456836
2248,-1.2313410708711727
2249,2.9517912257168426
2250,0.33820729503725416
2251,0.10143706677194979
2252,-1.0892162684612352
2253,2.4197427536154557
2254,0.31677258584522155
2255,0.38518813233308297
2256,-1.1250107587523481
2257,2.520542904376798
2258,0.30319576986850044
2259,0.7969622632150193
2260,0.08072200473493792
2261,0.7246646478877419
2262,0.281586184078576
2263,0.6548198070537281
2264,0.917508767585105
2265,-1.9430656039459502
2266,0.991224163323003
2267,-0.824535031950874
2268,0.036200671320469384
2269,-0.04337778416180357
2270,0.7109197833862373
2271,0.11833225874523551
2272,0.5725450992914202
2273,0.012944092780473326
2274,-0.09355389341248131
2275,1.4557590002471934
2276,0.4669691002966163
2277,0.30479094495141046
2278,-0.02462153305712269
2279,0.314885736563659
2280,0.42653083524844887
2281,0.015458910126586402
2282,-0.1291969068287383
2283,0.3616090366246966
2284,0.4935264125976725
2285,0.046051489638192354
2286,-0.05838256939355141
2287,0.12030202232161352
2288,0.5342222821279412
2289,0.0014964124479170246
2290,-0.06316812578073064
2291,0.1953904679630569
2292,0.5838033285331512
2293,0.00010698304623163343
2294,-0.07725486580186763
2295,0.22741186069332622
2296,0.054413843610258764
2297,0.28603565232041783
2298,-0.06431351552296072
2299,0.2600564383006487
2300,0.48222081731449123
2301,0.2755467456185826
2302,-0.11317364154249054
2303,1.1503445453861147
2304,0.1095940660801994
2305,0.3153871931642194
2306,-0.4483406435004063
2307,1.2631929847846144
2308,1.1568036383552853
2309,-0.11737888472203055
2310,0.4772471678818893
2311,0.8906519905664555
2312,-0.21010545537554964
2313,0.25771671943789176
2314,0.8667176283636937
2315,0.22518286902984996
2316,-0.221434385930686
2317,0.16638465631278904
2318,0.4346382247372648
2319,-0.0017572348644077623
2320,-0.1582103931642023
2321,0.8877318886486792
2322,0.46089201156916293
2323,0.04565532032662685
2324,-0.1474066218524067
2325,0.2600564383006487
2326,0.5379608527158944
2327,-0.000981393989383906
2328,-0.19259103626041169
2329,0.20639993426427553
2330,0.49053357138374176
2331,-0.0020909890815393453
2332,-0.03392114577378986
2333,0.2600564383006487
2334,0.4935264125976725
2335,-0.000981393989383906
2336,-0.20588741029678767
2337,0.2188350666263749
2338,0.6162303220731093
2339,0.04565532032662685
2340,-0.047152890722497294
2341,0.15331216512104287
2342,0.759330062023147
2343,0.47526774860080756
2344,0.06440143335674446
2345,0.20235138040984352
2346,0.06296586165873272
2347,0.30307546525366275
2348,-0.06003862785845571
2349,2.008883790476573
2350,-1.7919172120318148
2351,-0.1828191379377746
2352,-1.0288715066661496
2353,2.952985407327117
2354,-1.9842080042152694
2355,-0.14160077792589315
2356,2.7932070075758815
2357,-1.790123625317567
2358,0.029622584013568893
2359,-1.0189377100677761
2360,2.7932070075758815
2361,-1.8388394333827187
2362,-0.5949525319279736
2363,-1.8459688510795513
2364,2.7335401488582103
2365,-1.187292757439627
2366,0.003938681589623087
2367,-1.0284341149711447
2368,2.900406774051282
2369,-1.0891251801633202
2370,-1.0593847968072614
2371,2.86748526280802
2372,-1.9607366874469063
2373,-0.042982613752864426
2374,-1.0243646959986579
2375,2.940735640823502
2376,-1.1218238108129466
2377,-1.5821510052281627
2378,-1.8940226779192597
2379,-0.3911114304181263
2380,-0.9307673977478207
2381,3.0449101515014094
2382,-1.6877154356831598
2383,-0.006143388722175776
2384,-1.0647423390374469
2385,2.7936730649131465
2386,-1.062047303984938
2387,-0.04002954062864015
2388,-0.08649692414003954
2389,2.448043416011012
2390,-1.0759071641497004
2391,-0.03780707360275202
2392,-0.3085521649210288
2393,2.595760863090391
2394,0.1370269027517687
2395,-0.007425296482553457
2396,-1.0652691677992105
2397,2.670839251125688
2398,-2.081371181680684
2399,-0.002470463652830537
2400,-0.9961327101209633
2401,2.7869842571790264
2402,-2.0344599866200324
2403,-0.05334083081230634
2404,-0.08218841711219785
2405,2.7563125846520005
2406,-1.1598742897924352
2407,-1.2059903829660177
2408,-0.0005245150158738128
2409,0.03794458591879676
2410,-0.021584784813567764
2411,-0.06086185336822674
2412,-1.1323661500697533
2413,2.749758428214773
2414,-1.1202280017515573
2415,0.0019347191517360873
2416,-1.043897902657779
2417,2.7563125846520005
2418,-1.7369444482374725
2419,-0.09900703518954684
2420,0.0470110706949886
2421,-0.0023618358145758717
2422,-0.04549578897261221
2423,-0.01497255553110205
2424,0.22264895585673442
2425,-0.24095571985197572
2426,0.8673584613600672
2427,0.2850394958306163
2428,-0.23483576141216142
2429,0.11471104886771183
2430,0.046051489638192354
2431,-0.08581021306417715
2432,0.06456912598519415
2433,-0.013775394365574338
2434,-1.0457081569823294
2435,0.40121449070132265
2436,0.11724277347487065
2437,-0.13518526140100282
2438,0.20662713751490983
2439,0.016042227209534653
2440,-0.23127076633536406
2441,-0.14761849558471196
2442,0.2435615827570671
2443,0.019751474525633524
2444,0.15148563668184367
2445,0.13010244881841296
2446,-0.30014486114865846
2447,-0.3542548685307809
2448,-0.28298855761324193
2449,-0.09737320492688678
2450,-0.2512236104930188
2451,-0.25495478755004924
2452,-0.1315494208121451
2453,-0.04505593008110937
2454,-0.10140660467710999
2455,-0.1533205179548701
2456,-0.40586075208756295
2457,-0.13618357252229588
2458,-0.43259488631784937
2459,-0.2018717219478448
2460,-0.10912825142169431
2461,-0.43259488631784937
2462,-0.423918258108084
2463,-0.17570582722031264
2464,-0.27485510923009704
2465,-0.5652447248138422
2466,-0.07181128877465094
2467,-0.07666320209932781
2468,-0.3542548685307809
2469,-0.07356562898177282
2470,-0.11181479885459109
2471,-0.2452035728315473
2472,-0.0025987265865682987
2473,-0.07191770901357195
2474,-0.3542548685307809
2475,-0.0025987265865682987
2476,-0.10847355253794945
2477,-0.4102482409251682
2478,-0.10255024552150585
2479,-0.017098599759630698
2480,-0.25805792583678894
2481,-0.0025987265865682987
2482,-0.29298086473842305
2483,-0.34060482452396523
2484,-0.13468985185534588
2485,-0.3680465486591367
2486,-0.3749674249212492
2487,-0.0025987265865682987
2488,-1.5252995060111094
2489,-0.5608046760249923
2490,-0.0025987265865682987
2491,-0.03746987919555279
2492,-0.23978675762315332
2493,-0.3672790396394158
2494,-0.06703583622892652
2495,-0.46540964548008185
2496,-0.3749674249212492
2497,-0.013984383182608653
2498,-0.14868531871035798
2499,-0.4989819011443119
2500,-0.08495603349035516
2501,-0.040123687859871256
2502,-0.14084530469086154
2503,-0.4504910030328929
2504,-0.13468985185534588
2505,-0.07367578335745295
2506,-0.21520858320505346
2507,-0.20586557230512742
2508,-0.012098686850142261
2509,0.013801948416185232
2510,0.004152082208771149
2511,0.004351682591483811
2512,0.0011344456595598225
2513,0.011999225254702981
2514,-0.002133399909194488
2515,0.18865747243651138
2516,0.2181371693788215
2517,0.007036885392138443
2518,-0.994509033488205
2519,0.013539879282834783
2520,0.0011344456595598225
2521,-0.9541504426063458
2522,0.013539879282834783
2523,-0.064060550600711
2524,-0.6165036351838048
2525,0.09955850117730869
2526,0.49455857676509274
2527,0.13487701696036894
2528,0.11099191602203506
2529,-0.7236548025980257
2530,-0.36872653210661904
2531,-0.012131445884753345
2532,0.009173730552208603
2533,-0.4248754020343994
2534,-0.5979374761198867
2535,-0.47881098853918996
2536,-0.0024972260728231724
2537,-0.44425656895124
2538,-0.40472574401680833
2539,-0.0009339732451439425
2540,-0.021729178890695564
2541,-0.748372865074914
2542,-0.24526961648408038
2543,-0.010245035607177337
2544,-0.010172100087964743
2545,0.04804585716895462
2546,-0.3752269143319052
2547,-0.0009339732451439425
2548,-0.010172100087964743
2549,-0.748372865074914
2550,-1.266308071587824
2551,-0.1947819423199674
2552,0.05812339139655174
2553,-0.5029340562019449
2554,-0.860383473160426
2555,-0.05901150863648317
2556,0.015515538953926829
2557,-0.7187471710806912
2558,-0.25936605967262427
2559,-0.18626643980145402
2560,0.08262524522881232
2561,-0.6661495399266675
2562,-0.12287499030809929
2563,-0.18626643980145402
2564,0.012349520614697428
2565,0.02620028607648341
2566,-1.5802005708537976
2567,0.060105672508655374
2568,-1.0726970834732172
2569,0.021784976819252084
2570,-1.136265951377096
2571,-0.0009178820441973673
2572,-1.0481210906479217
2573,0.04899088644404672
2574,-0.9763554552914431
2575,-0.16553848865821036
2576,-0.8752694671876253
2577,-0.9971360548681776
2578,-0.15501255876521688
2579,-0.8884757702712772
2580,-0.9296804094512979
2581,-0.05564741811477356
2582,-0.9714317426427441
2583,-0.9971360548681776
2584,-0.0638526245412
2585,-1.0479649199130419
2586,-1.001093137464235
2587,-0.3511678189126538
2588,-1.0346668917279618
2589,0.984664278330679
2590,-0.998764235752856
2591,-0.255856145022156
2592,-0.9508177873346187
2593,-0.07602026731460734
2594,-1.0208115624733216
2595,-0.14496944982591478
2596,-1.061356244096415
2597,0.07703011928319418
2598,-1.2460838578796696
2599,-0.13884695191378305
2600,-0.9100920381212603
2601,-0.022447103377374752
2602,-1.0187997685708066
2603,-0.03181424550527701
2604,-1.0382793979150335
2605,0.10315966856105283
2606,-0.958241918988825
2607,-0.29278391528675995
2608,-0.9213212385360205
2609,0.011350853582553591
2610,-1.021012345922316
2611,-0.14567581459780832
2612,-0.9891336507066671
2613,0.12815557699911237
2614,-1.0229266132945718
2615,-0.03629513716099961
2616,0.029963840924176546
2617,-0.9985154250945814
2618,-0.15541322368474655
2619,0.019840126943513465
2620,-0.011922247667239703
2621,0.009112737376818954
2622,0.017889330769142644
2623,-0.01208551509400236
2624,0.07297171590809982
2625,-0.6609671973746373
2626,-0.7813969502720732
2627,-0.11035555254708825
2628,-0.12140401521280525
2629,-0.4191227218296917
2630,-0.8423260524070503
2631,-0.03467125252864272
2632,-0.010172100087964743
2633,-0.4674900596867179
2634,-0.8552606034241242
2635,-0.14202163882478483
2636,-0.034330246322333474
2637,-0.6036805156348286
2638,-0.30982325543539063
2639,-0.18804722181627662
2640,-0.040754643007223694
2641,-0.12493836221547014
2642,-0.0018004648802168802
2643,0.3087449147562598
2644,0.0013556857563082462
2645,-0.0293869173282892
2646,-0.007201339832853526
2647,-0.002515817205184647
2648,-0.005255553143715198
2649,-0.026961885384561665
2650,0.009929188370917488
2651,0.12155537940804792
2652,0.06916967890812632
2653,-0.002429165917977961
2654,0.0032790040107351756
2655,-0.14462684685189556
2656,-0.03468323898244105
2657,-0.25636530334464597
2658,0.003937930711866409
2659,-0.11838464687583411
2660,-0.016106363998411505
2661,0.0012901902739533779
2662,-1.3258535920064223
2663,1.8998276938512986
2664,-0.0009178820441973673
2665,-1.1204298367482144
2666,1.4538542102811145
2667,-0.0009178820441973673
2668,-1.109263809991468
2669,1.0381283174107334
2670,-0.02546004908102943
2671,-1.3049342573290785
2672,1.0777207623786107
2673,0.023996432870688394
2674,-1.0294701725413753
2675,1.0411405359920591
2676,0.0027485945816235805
2677,-1.1182776989035828
2678,1.1400639758646727
2679,0.0010619948358207322
2680,-0.9000898426752819
2681,1.5033012057027195
2682,0.0010619948358207322
2683,-1.3323196857384845
2684,1.0448376388336456
2685,0.0010619948358207322
2686,-1.2712628396886785
2687,1.0196880547119505
2688,-6.831419927606136e-05
2689,-0.9991002995668379
2690,1.2644727156608395
2691,0.29538671799421823
2692,-0.9610516541831797
2693,1.1581028936256121
2694,-0.006246774384993017
2695,-1.505905894739354
2696,1.0607756874942786
2697,0.026975207298480568
2698,-0.8177921358229936
2699,1.308965886214076
2700,-0.001720774434205521
2701,-0.8979594555934346
2702,1.0249470590319842
2703,0.03934399712239631
2704,-1.308943423552327
2705,1.0184388136353277
2706,-0.007642604834944811
2707,-0.8064151498944752
2708,-0.018199014769089625
2709,-1.11908914254362
2710,0.9016292666440594
2711,-0.00193513549372798
2712,-1.3359703837685126
2713,-0.9971360548681776
2714,-0.12834578674219477
2715,-0.8402831109996439
2716,-1.0005070229477593
2717,-0.3064388446483671
2718,-0.6846531039000631
2719,-0.9754980780043067
2720,-0.14628980004303258
2721,-0.8172693158717939
2722,-1.0316881894790364
2723,-0.553710576938927
2724,-0.3400558442093114
2725,-0.6292686053126639
2726,-0.2070661940930349
2727,-0.8963362686652712
2728,-1.006932896816882
2729,-0.14672936824385824
2730,-0.8017654138315852
2731,0.5277937464024055
2732,0.2532191982103506
2733,0.19002186179192096
2734,-1.1506066309706975
2735,2.146169085210233
2736,0.3528658879874467
2737,0.054585035616157254
2738,-1.1212374606471325
2739,2.2459336966928736
2740,0.2665156252143287
2741,0.0018422355147778595
2742,-1.0897372518381299
2743,2.9517912257168426
2744,0.3537897061673673
2745,0.0273689497835093
2746,-1.1179631053951413
2747,3.010547982301259
2748,0.3375864386728944
2749,0.33563234673933323
2750,-1.1500013925466688
2751,2.594235026152781
2752,0.1153087164137973
2753,0.8170853570606477
2754,-1.1183287771943629
2755,2.567698346362161
2756,0.6965211783771955
2757,0.8614875942240405
2758,-1.030082186527407
2759,2.3105060034774403
2760,0.3506602968030575
2761,0.029689322256930637
2762,-1.1230471368611896
2763,1.9424374850395163
2764,0.2814124441693099
2765,0.026975207298480568
2766,-1.0935183565480282
2767,2.4337542466069975
2768,0.3151984847448738
2769,0.02620028607648341
2770,-1.1825345938769964
2771,2.5163813838982336
2772,0.3138438573247261
2773,0.043092739266130074
2774,-1.0240972208261412
2775,2.5236876522890643
2776,0.3138438573247261
2777,0.06780460563991494
2778,-1.03212812794259
2779,2.7778766518257023
2780,0.3138438573247261
2781,0.05055226886350636
2782,-0.3085111221923694
2783,0.7364264352414196
2784,-0.04750353733155156
2785,0.019034440324607507
2786,-0.7289796334608294
2787,-0.02439717822717386
2788,-0.8017315006480448
2789,0.05147715898154942
2790,-1.0497669648030334
2791,0.0022760073397763893
2792,-0.03527258722166622
2793,-0.007021632836086836
2794,-1.0497669648030334
2795,0.0022760073397763893
2796,-0.07198874442845286
2797,0.18889793964736537
2798,-1.005763204203568
2799,0.010359473980140923
2800,-0.1195692768636042
2801,-0.01252974865057241
2802,-1.0631923930049607
2803,0.11562575358417691
2804,-0.08271928031686031
2805,-0.17381448661760449
2806,-1.0814483519508646
2807,0.0022760073397763893
2808,-0.010651790579848362
2809,0.015404758994021415
2810,0.03953845399739389
2811,0.3396881003525691
2812,0.6536459515172415
2813,0.1641354455025573
2814,-0.0038140413909718007
2815,0.3115186381108002
2816,-1.0084567184896451
2817,-0.004240642637119742
2818,-0.9770913446236106
2819,0.004425711097242917
2820,0.7289520244458333
2821,-1.020409816940192
2822,0.006941377620774265
2823,0.0012730682012369798
2824,-0.12540624688778254
2825,-1.0515960362454242
2826,-0.006607021618221175
2827,-1.0748276984727843
2828,-0.016271525030277952
2829,-0.980105608703696
2830,0.21423064890921886
2831,-1.7453438359878402
2832,-0.01215556555022551
2833,-1.319094428382749
2834,0.5316226770749112
2835,0.31921608462106
2836,-1.0000443528397944
2837,-0.033715081345254694
2838,0.2240749976101021
2839,0.5379608527158944
2840,-0.000981393989383906
2841,-0.04546479776238173
2842,0.20730744566607026
2843,0.055619670720024425
2844,-0.000981393989383906
2845,-0.02373923264876463
2846,0.21398831915883043
2847,0.46089201156916293
2848,0.24202414300414862
2849,-0.037883888823448765
2850,0.21162988687041517
2851,0.505608570110856
2852,0.04565532032662685
2853,-0.06548717378111747
2854,-1.036299668742832
2855,-1.0534573026140668
2856,0.007643116955396085
2857,-0.12277708592499903
2858,2.674212225172367
2859,-1.165465660794395
2860,-0.01964557410020739
2861,-1.0358357343020044
2862,2.872126184664966
2863,-1.8823252059116822
2864,-0.9762589336996049
2865,2.965567258875131
2866,-1.25418251095975
2867,0.025658795248936075
2868,-2.2083794590621055
2869,2.6012196221247588
2870,-1.790108413005268
2871,-0.03876679737583203
2872,-0.9668285287761025
2873,2.9724374841634122
2874,-1.7369444482374725
2875,-0.02810802451555194
2876,-1.0486323164029994
2877,2.923042280739063
2878,-1.03981778323697
2879,-0.004638506212347026
2880,-1.039228357419964
2881,2.1239578268783808
2882,-1.939477398727041
2883,-0.007437411940327608
2884,-0.976425126677453
2885,2.75691143276121
2886,-2.0036500228525456
2887,0.07027644964098408
2888,-1.2219748069666183
2889,2.670839251125688
2890,-1.028664974536395
2891,0.022559246190413364
2892,-1.1839491898988803
2893,2.272949047975668
2894,-1.6615328012964028
2895,-0.0009553113980169439
2896,-1.036299668742832
2897,2.7932070075758815
2898,-1.974667670503244
2899,-0.5743308840371849
2900,-0.3823822144983505
2901,0.0008515938005307696
2902,-0.013129324136150956
2903,-0.1654610025151536
2904,-0.34874136279329326
2905,-0.05628621012436581
2906,-0.03760655282071446
2907,-0.07519267366783709
2908,0.9120802759472975
2909,-0.31514912459896893
2910,-0.03951152045823646
2911,-1.9879464317804956
2912,0.9093135651836588
2913,-0.31231230309670927
2914,-0.07590278587752061
2915,0.011774768256897647
2916,-0.07147248009175808
2917,-0.055639124035861055
2918,-1.0479883421432115
2919,0.1725980418790869
2920,-0.11335454565702185
2921,-0.36606654247617104
2922,-2.0809224031524853
2923,0.022992732449953535
2924,-0.04464067945732693
2925,-0.0799553727458526
2926,-1.9313714303787084
2927,0.03940898372395544
2928,-0.03610292379773384
2929,-0.04990382899648766
2930,-0.4483849329920531
2931,0.8362263869372657
2932,-0.2331711631395177
2933,-0.06101009965189316
2934,-1.2089735185847772
2935,0.8721431640587554
2936,-0.44861415259048637
2937,-0.04484916356561686
2938,-1.0327822858319715
2939,0.16892899262366942
2940,-0.08390837605266038
2941,0.16686638119157596
2942,-0.33539012981329586
2943,-0.34049946357457217
2944,-0.12956801700169315
2945,-0.005504066402312475
2946,-0.4329915659244409
2947,0.0650023537049573
2948,-0.001339685667211927
2949,-0.03445150436430666
2950,0.20662713751490983
2951,-0.001339685667211927
2952,-0.12066334788859304
2953,0.20212186498040946
2954,0.0022744021894585353
2955,-0.23127076633536406
2956,0.1957980253826365
2957,0.31911973379837294
2958,0.013473169243518018
2959,0.9238813822660605
2960,-0.0522357432281091
2961,0.013473169243518018
2962,0.29532680247548304
2963,0.785812123408408
2964,-0.027294651231487152
2965,0.01851139276477665
2966,0.8858437046225317
2967,0.8839919555358255
2968,0.037060021345985794
2969,-0.6268484502501752
2970,-0.9906224005057975
2971,0.8941932252778579
2972,-0.4374086657094494
2973,-1.03467260677458
2974,0.9036115231009455
2975,-0.2520064544002958
2976,-0.9840282635814457
2977,0.09737440766112868
2978,-1.1152599489132933
2979,0.7787236128792818
2980,-0.5305128746490086
2981,-0.4017973530184846
2982,0.9334337388975961
2983,-0.47073996856972133
2984,-1.0623982214866285
2985,0.6042499190942315
2986,-0.9107323813368736
2987,-0.8348425266744339
2988,0.8707768219506562
2989,-0.2787283518017726
2990,-1.1219985887429373
2991,1.0367864521369412
2992,0.017926530868566614
2993,0.7367770938782195
2994,0.9056099223205359
2995,-0.010548156225511795
2996,-0.007552158425300495
2997,0.007850067684063922
2998,-0.000547142647727846
2999,0.10398110769220212
3000,0.03936966654975892
3001,0.0009006062258977215
3002,0.00976767410129499
3003,0.14363455079891302
3004,-0.16038494051751362
3005,0.0274635460936609
3006,-0.0077850773015630485
3007,-0.16865604706779383
3008,0.00449828706069678
3009,0.004423859135383101
3010,-0.11033013943421845
3011,0.041436523445361285
3012,0.02425872122332388
3013,0.0023022040405960014
3014,0.037382682983764785
3015,-0.08077142918675069
3016,-0.048939602814804015
3017,0.00129542410486784
3018,-0.0020326783696756135
3019,-0.00343624235783425
3020,-0.03947514483677472
3021,0.9993072765644168
3022,-0.12108724866341393
3023,-1.0066517848047696
3024,0.0011344456595598225
3025,-1.0017081757840942
3026,0.003780659590242178
3027,0.009020750367523204
3028,-0.9817073764531518
3029,0.051704389526240145
3030,0.005104220945179851
3031,-0.9648401323795184
3032,-0.03686104544086391
3033,-0.04598437951834623
