,p0q0
5150,0.23108779
5151,0.3484863
5152,0.23389696
5153,0.23072885
5154,0.23389696
5155,0.23072885
5156,0.35046044
5157,0.34905565
5158,0.35046023
5159,0.3507123
5160,0.35166645
5161,0.35027203
5162,0.36357242
5163,0.44063455
5164,0.7374274
5165,0.7374249
5166,0.73742455
5167,0.7374245
5168,0.7372282
5169,0.7358321
5170,0.73723537
5171,0.7358793
5172,0.7377773
5173,0.73890454
5174,0.73890454
5175,0.73890454
5176,1.2411456
5177,0.23019065
5178,0.23014477
5179,0.23049735
5180,0.23049651
5181,0.7354638
5182,0.44018808
5183,0.23049639
5184,0.7354646
5185,0.3618543
5186,1.2407918
5187,0.23013751
5188,0.23013787
5189,0.23013787
5190,0.23014037
5191,0.23015873
5192,0.34600177
5193,0.3484414
5194,0.34563127
5195,0.34563246
5196,0.34883088
5197,0.73605597
5198,0.23389696
5199,0.23072885
5200,0.23072885
5201,0.23072885
5202,0.34562764
5203,0.34879634
5204,0.34879634
5205,0.23072885
5206,0.23072885
5207,0.73605597
5208,0.23072885
5209,0.23072885
5210,0.34850454
5211,0.6460729
5212,0.3484375
5213,0.34842923
5214,0.34854427
5215,0.34562832
5216,0.34879637
5217,0.34879953
5218,0.34566283
5219,0.34905592
5220,0.23072885
5221,0.23072885
5222,0.23072885
5223,0.23072885
5224,0.23072885
5225,0.23072885
5226,0.73605597
5227,0.7360127
5228,0.3484415
5229,0.34763598
5230,0.34563234
5231,0.34563234
5232,0.23072885
5233,0.23577587
5234,0.73605597
5235,0.23072885
5236,0.23072885
5237,0.23072885
5238,0.23072885
5239,0.23072885
5240,0.23072885
5241,0.73605525
5242,0.73605597
5243,0.73605597
5244,0.23072885
5245,0.23072885
5246,0.23072885
5247,0.23072885
5248,0.23072885
5249,-0.734634
5250,0.5051181
5251,0.5047645
5252,0.6378545
5253,0.50459117
5254,0.50458366
5255,0.5045826
5256,0.50458246
5257,0.50458246
5258,0.50458246
5259,1.0099095
5260,-0.53551865
5261,-0.8054106
5262,0.5045616
5263,0.5045616
5264,0.5045616
5265,0.5045616
5266,0.5045616
5267,0.5045641
5268,0.5045641
5269,0.5045641
5270,0.61948603
5271,0.6194859
5272,0.50458246
5273,0.50458246
5274,1.0102669
5275,0.73287624
5276,0.5054322
5277,0.71751034
5278,0.7157558
5279,0.7118725
5280,0.50456303
5281,0.50456303
5282,0.50456303
5283,0.50456303
5284,0.50456303
5285,0.50456303
5286,0.50456303
5287,0.50456315
5288,0.50456315
5289,0.50456315
5290,0.5045635
5291,0.504564
5292,0.50458235
5293,0.23027842
5294,0.23027842
5295,0.23072885
5296,0.23072885
5297,0.23072885
5298,0.23072885
5299,0.23072885
5300,0.23072885
5301,0.23072885
5302,0.23072885
5303,0.23072885
5304,0.23072885
5305,0.23072885
5306,0.23072885
5307,0.23072885
5308,0.23072885
5309,0.23072885
5310,0.23072885
5311,0.23072885
5312,0.37213665
5313,0.23072885
5314,0.34994608
5315,0.34839427
5316,0.34523666
5317,0.34980568
5318,0.07058293
5319,-0.5271282
5320,0.07225122
5321,-0.52664727
5322,1.0101703
5323,1.4041178
5324,1.190252
5325,1.1405585
5326,0.7472769
5327,1.4038423
5328,1.1102968
5329,1.1299859
5330,0.50503665
5331,0.5046143
5332,0.50456846
5333,0.50456214
5334,0.5045613
5335,0.5045611
5336,0.5045611
5337,0.5045611
5338,0.5045611
5339,0.23013745
5340,0.23013745
5341,0.23013745
5342,0.23013751
5343,0.23013787
5344,0.23014037
5345,0.23015873
5346,0.34800988
5347,0.7355713
5348,0.23108779
5349,0.73605597
5350,0.23072885
5351,0.23389696
5352,0.23072885
5353,0.23072885
5354,1.2413831
5355,0.7341844
5356,0.73605597
5357,0.23108779
5358,0.23072885
5359,0.23072885
5360,0.23389696
5361,0.23072885
5362,1.2413831
5363,0.23072885
5364,1.2413831
5365,-0.5353804
5366,-1.2718905
5367,-0.807719
5368,-1.2716318
5369,1.010813
5370,1.0121895
5371,1.0076705
5372,1.0108385
5373,1.010405
5374,1.0104426
5375,1.0104331
5376,1.0098758
5377,0.5049229
5378,1.0098912
5379,0.5049229
5380,1.0098912
5381,0.5049229
5382,0.5045641
5383,1.5152366
5384,0.5045641
5385,1.5152366
5386,0.23014037
5387,0.23330848
5388,0.23014037
5389,1.2407947
5390,0.23014037
5391,0.23015873
5392,0.23344652
5393,0.23725228
5394,0.23389696
5395,0.23072885
5396,0.23389696
5397,0.23072885
5398,1.2413831
5399,0.23072885
5400,0.23389696
5401,0.23072885
5402,0.23389696
5403,0.23072885
5404,1.2413831
5405,0.23072885
5406,1.2413831
5407,0.23072885
5408,1.2413831
5409,0.23072885
5410,1.2413831
5411,0.73756546
5412,0.7374458
5413,0.5267759
5414,0.7374249
5415,0.23013787
5416,1.240792
5417,0.23013787
5418,1.240792
5419,0.23013787
5420,0.35011634
5421,0.34695354
5422,0.23013787
5423,0.23013787
5424,0.23013787
5425,0.23013787
5426,0.23013787
5427,0.23013787
5428,0.23013787
5429,0.23014043
5430,0.7373307
5431,0.73728406
5432,0.7324619
5433,0.7374249
5434,0.735465
5435,0.735465
5436,0.7358235
5437,0.23013787
5438,0.23013787
5439,0.23013787
5440,0.23013787
5441,0.73742455
5442,0.73640156
5443,0.46803296
5444,0.7374237
5445,0.23013745
5446,0.23013745
5447,0.23013745
5448,0.23013745
5449,0.23013745
5450,0.23013751
5451,0.23013787
5452,0.23013787
5453,0.34503728
5454,0.34503666
5455,0.34503675
5456,0.3482047
5457,0.23013787
5458,0.23013787
5459,0.23014037
5460,0.23015873
5461,0.73560476
5462,0.3484368
5463,0.3484368
5464,0.34879568
5465,0.73798645
5466,0.4920073
5467,0.46287087
5468,0.73791057
5469,0.735465
5470,0.735465
5471,0.735465
5472,0.33754387
5473,0.23013787
5474,0.23013787
5475,0.23013787
5476,0.23013787
5477,0.735465
5478,0.73546493
5479,0.34810585
5480,0.23013787
5481,0.23013787
5482,0.23013787
5483,0.23014037
5484,0.23015873
5485,0.23027842
5486,0.23072885
5487,0.23072885
5488,0.23072885
5489,0.3456416
5490,0.34574723
5491,0.3484368
5492,0.73605597
5493,0.73605597
5494,0.39842167
5495,0.23072885
5496,0.23072885
5497,0.23072885
5498,0.23072885
5499,0.23072885
5500,0.23072885
5501,0.23072885
5502,0.23072885
5503,0.23072885
5504,0.23072885
5505,0.23072885
5506,0.23072885
5507,0.23072885
5508,0.23072885
5509,0.23072885
5510,0.23072885
5511,0.23072885
5512,0.23072885
5513,0.23072891
5514,0.5889165
5515,0.73641634
5516,0.73784846
5517,0.7359996
5518,0.23013787
5519,0.23013787
5520,0.23013787
5521,0.23013787
5522,0.73742455
5523,0.7374245
5524,0.7374245
5525,0.7374245
5526,0.23013745
5527,0.23013745
5528,0.23013745
5529,0.4633139
5530,0.73584133
5531,0.73153037
5532,1.010206
5533,1.0102477
5534,0.76826406
5535,1.0070791
5536,1.0102472
5537,1.0070791
5538,1.0118481
5539,1.0116663
5540,1.0116518
5541,1.0102472
5542,1.0116524
5543,0.50456107
5544,0.50456107
5545,0.50456107
5546,1.5152154
5547,0.5045611
5548,0.50456125
5549,0.23013787
5550,0.23013787
5551,0.23013787
5552,0.23013787
5553,0.23330598
5554,0.23013787
5555,0.23013787
5556,0.63442755
5557,0.7355125
5558,0.7359355
5559,0.7379101
5560,0.735465
5561,0.23049681
5562,0.7358239
5563,0.73525184
5564,0.7326559
5565,0.7372285
5566,0.73582864
5567,0.7358239
5568,0.735465
5569,0.23049681
5570,0.7358239
5571,0.7350371
5572,0.23013787
5573,0.23330598
5574,0.2305635
5575,0.23015873
5576,0.4378834
5577,0.442617
5578,0.44121242
5579,0.44121242
5580,0.23072885
5581,1.2417878
5582,0.23072885
5583,0.23072885
5584,0.23072885
5585,1.2413831
5586,0.23072885
5587,0.23072885
5588,0.23072885
5589,1.2413831
5590,0.23072885
5591,0.23072885
5592,0.34562764
5593,0.23109005
5594,0.34879568
5595,0.34879568
5596,0.23072885
5597,1.2440085
5598,0.23072885
5599,0.23072885
5600,0.23072885
5601,1.2413831
5602,0.23072885
5603,0.23072885
5604,0.23072903
5605,0.23389696
5606,0.23072885
5607,1.2413831
5608,0.23072885
5609,0.23072885
5610,0.23072885
5611,0.23419736
5612,0.23072885
5613,0.23072885
5614,0.23072885
5615,0.33390725
5616,0.23072885
5617,0.23072885
5618,0.23389696
5619,0.23072885
5620,0.23389696
5621,0.72409976
5622,0.23108779
5623,0.23108779
5624,0.12038892
5625,0.20576714
5626,1.011472
5627,0.74613976
5628,0.7353917
5629,1.0108895
5630,0.50775045
5631,0.5045825
5632,1.0099095
5633,0.50458246
5634,0.94015396
5635,0.50458246
5636,0.50458246
5637,0.50458246
5638,1.5152366
5639,0.50458246
5640,0.50458246
5641,0.50458246
5642,0.5077346
5643,1.0098886
5644,1.0098912
5645,0.50458246
5646,0.23069732
5647,0.73605597
5648,0.34843695
5649,0.73593634
5650,0.7375643
5651,0.7359631
5652,0.73279554
5653,0.7360415
5654,0.73724884
5655,0.7326765
5656,0.7326765
5657,0.73584455
5658,0.23015855
5659,0.23015855
5660,0.23015855
5661,0.23015855
5662,0.23051749
5663,0.7354856
5664,0.36181012
5665,0.39964887
5666,0.23015855
5667,0.23015861
5668,0.23027824
5669,0.23063736
5670,0.73553234
5671,0.348472
5672,0.35161203
5673,-0.067848034
5674,-0.7993288
5675,-0.4118143
5676,0.20446108
5677,1.0102476
5678,1.0070796
5679,1.007273
5680,1.0102476
5681,0.5045616
5682,1.5152161
5683,1.5150616
5684,0.5045616
5685,0.5954137
5686,0.5049204
5687,0.5049204
5688,0.6241837
5689,0.5045616
5690,0.50773007
5691,0.5077321
5692,0.50458246
5693,1.0118688
5694,0.7359889
5695,0.73791295
5696,0.94427085
5697,0.7358239
5698,0.23049681
5699,0.23938148
5700,0.46248856
5701,1.240792
5702,1.240792
5703,0.23013787
5704,0.07397722
5705,0.34695354
5706,0.07397722
5707,0.23013787
5708,0.23330598
5709,0.23330598
5710,0.735465
5711,0.7372065
5712,0.23051767
5713,0.23063736
5714,0.348472
5715,0.23389696
5716,0.23389696
5717,0.23072885
5718,0.23072885
5719,1.2413856
5720,1.2180507
5721,0.23072885
5722,0.23072885
5723,0.23389696
5724,0.23389696
5725,0.23072885
5726,0.23072885
5727,0.23389696
5728,0.23389696
5729,0.73605597
5730,0.23072885
5731,0.23389696
5732,0.23389696
5733,0.23072885
5734,0.23072885
5735,1.2413831
5736,1.2413831
5737,0.23072885
5738,0.23072885
5739,1.2413831
5740,1.2413831
5741,0.23072885
5742,1.2413831
5743,0.23072885
5744,0.23072885
5745,0.73756546
5746,0.7374458
5747,0.52351403
5748,0.23014037
5749,-0.8093612
5750,-0.8068348
5751,-0.4507349
5752,1.5152154
5753,0.5045611
5754,0.5045611
5755,0.50772923
5756,0.5045611
5757,1.009887
5758,1.5152154
5759,0.5045611
5760,0.5045611
5761,0.96843433
5762,0.7870198
5763,0.61949396
5764,0.5077296
5765,0.5045641
5766,0.5049229
5767,0.62229484
5768,1.0117879
5769,0.34879917
5770,0.34563163
5771,0.23389696
5772,0.23389696
5773,0.73605597
5774,0.23389696
5775,0.73756546
5776,0.7374458
5777,0.46801677
5778,0.23330848
5779,0.23330848
5780,0.23014037
5781,0.23330848
5782,0.23330848
5783,0.7354675
5784,0.7354675
5785,0.23330848
5786,0.23330848
5787,0.23014037
5788,0.23049955
5789,0.7358261
5790,0.34810835
5791,0.23049931
5792,0.23050664
5793,0.3481267
5794,0.3482464
5795,-1.5188631
5796,-0.068357654
5797,-0.0020786298
5798,1.0118561
5799,1.0118481
5800,0.50456125
5801,0.50456125
5802,0.50456125
5803,1.0098883
5804,1.0098882
5805,1.0099328
5806,0.5049182
5807,0.50456125
5808,0.50456125
5809,0.50456125
5810,0.50772923
5811,0.50772923
5812,0.50456125
5813,0.5045616
5814,0.5045641
5815,0.23015873
5816,0.23027842
5817,0.23072885
5818,0.23072885
5819,0.23072885
5820,0.34562764
5821,0.34879568
5822,0.34562764
5823,0.34562764
5824,0.23072885
5825,0.23072885
5826,0.23072885
5827,0.23072885
5828,0.23072885
5829,0.23072885
5830,0.23072885
5831,0.23072885
5832,0.3484368
5833,0.34621227
5834,0.34843677
5835,0.34562764
5836,0.23072885
5837,0.73605597
5838,0.23072885
5839,0.34562764
5840,0.34879568
5841,0.66121805
5842,0.23072885
5843,0.23072885
5844,0.23072885
5845,0.72891885
5846,0.7374458
5847,0.7358448
5848,0.59861386
5849,0.2333254
5850,0.73548585
5851,0.23015873
5852,0.23332684
5853,0.23015873
5854,0.23015873
5855,0.23332684
5856,0.23015873
5857,0.7326464
5858,0.23051767
5859,0.3481267
5860,-0.0020452284
5861,0.7374274
5862,0.7375464
5863,0.46327692
5864,0.7378359
5865,0.73546493
5866,0.23049681
5867,0.735465
5868,0.23049681
5869,0.735465
5870,0.23049681
5871,0.735465
5872,0.23049681
5873,0.73742455
5874,0.7374245
5875,0.46235874
5876,0.7374245
5877,0.73584044
5878,0.73599774
5879,0.46203524
5880,0.7365356
5881,0.23066507
5882,0.23383312
5883,0.5303246
5884,0.23383318
5885,0.23066519
5886,1.2413204
5887,0.23067228
5888,1.2413721
5889,0.23104112
5890,1.2473376
5891,0.23313896
5892,1.2051333
5893,0.23315082
5894,0.23372822
5895,0.23521923
5896,0.7431204
5897,0.23027842
5898,0.7360556
5899,0.23072885
5900,0.23072885
5901,0.23072885
5902,0.23072885
5903,0.23072885
5904,0.3484368
5905,0.3471637
5906,0.23072885
5907,0.23072885
5908,0.23072885
5909,0.23072885
5910,0.34879562
5911,0.34562764
5912,0.34562764
5913,0.34879568
5914,0.34562767
5915,0.34562764
5916,0.34562814
5917,0.34879568
5918,0.23072885
5919,0.23072885
5920,0.23072885
5921,0.23072885
5922,0.23072885
5923,0.23072885
5924,0.23072885
5925,0.23072885
5926,0.7359814
5927,0.4729928
5928,0.462867
5929,0.73750144
5930,0.23013787
5931,0.23046766
5932,0.23013787
5933,0.735465
5934,0.23013787
5935,0.23013787
5936,0.23013787
5937,0.7223254
5938,0.7374245
5939,0.45832947
5940,0.73584056
5941,0.7355186
5942,0.23014371
5943,0.23014371
5944,0.23013829
5945,0.23013757
5946,0.23013745
5947,0.23013751
5948,0.3476823
5949,0.34827507
5950,0.08076896
5951,0.73546463
5952,0.7354634
5953,0.71963453
5954,0.73546463
5955,0.7354552
5956,0.7340613
5957,0.23015873
5958,0.23027842
5959,0.23072885
5960,0.34562764
5961,0.34696618
5962,0.3498548
5963,0.34986174
5964,0.3454953
5965,0.7354675
5966,0.73546726
5967,0.3497652
5968,0.23014037
5969,0.23014037
5970,0.23014037
5971,0.23014037
5972,0.23014037
5973,0.23014037
5974,0.23014037
5975,0.23014037
5976,0.23014037
5977,0.23014037
5978,0.23014037
5979,0.23014037
5980,0.23015873
5981,1.2409327
5982,0.23072885
5983,0.23072885
5984,0.23389696
5985,0.23072885
5986,0.23072885
5987,0.23389696
5988,0.23072885
5989,0.73756546
5990,0.7374458
5991,0.7374274
5992,0.7378459
5993,0.7359977
5994,0.73791885
5995,0.7354646
5996,0.23049639
5997,0.7354646
5998,-0.8005524
5999,-0.80143446
6000,-0.5323445
6001,-0.5324222
6002,-0.52664745
6003,0.50506455
6004,1.5184581
6005,0.5045777
6006,0.50456876
6007,0.5045615
6008,1.5152154
6009,0.5045619
6010,0.5045641
6011,0.50458246
6012,1.5153563
6013,0.50527114
6014,0.50470215
6015,0.50470215
6016,1.5158067
6017,0.505603
6018,0.5051525
6019,0.50470215
6020,0.23072885
6021,0.23072885
6022,0.23072885
6023,1.2413831
6024,0.23072885
6025,0.23072885
6026,0.2986063
6027,1.2445512
6028,0.23072885
6029,1.2414148
6030,0.23072885
6031,0.35020027
6032,0.35020027
6033,0.23237978
6034,0.695812
6035,0.23072885
6036,0.23072885
6037,0.23072885
6038,0.23072885
6039,0.23074399
6040,0.73605597
6041,0.73594046
6042,0.23389696
6043,0.23072885
6044,0.73605597
6045,0.23076336
6046,0.23389696
6047,0.23072885
6048,0.23072885
6049,0.23072885
6050,0.23072885
6051,0.7359814
6052,0.40033528
6053,0.8069457
6054,1.0792782
6055,1.0635294
6056,0.57390434
6057,0.57390434
6058,1.0792314
6059,1.0792328
6060,0.57390434
6061,0.57390434
6062,0.5739042
6063,0.57390445
6064,0.573906
6065,-0.06118156
6066,0.27371866
6067,1.0811088
6068,1.081043
6069,0.5737116
6070,0.5735528
6071,-0.80025345
6072,-0.5349146
6073,-0.5349453
6074,-0.800914
6075,-0.5292668
6076,1.4022589
6077,1.4022589
6078,0.5049202
6079,1.0098883
6080,1.0098883
6081,1.0130181
6082,0.50729567
6083,1.0098882
6084,0.71490693
6085,0.64055085
6086,0.50456125
6087,0.50456125
6088,0.50456125
6089,0.5045616
6090,0.27717334
6091,-0.80908674
6092,-0.4119614
6093,0.20512764
6094,1.5153358
6095,0.50457674
6096,0.71505636
6097,0.99051905
6098,0.7150618
6099,0.43946338
6100,0.7166436
6101,1.0118526
6102,1.0118533
6103,0.73275906
6104,1.0130548
6105,0.5049202
6106,0.50492007
6107,0.44053072
6108,0.5045611
6109,1.5183817
6110,0.5045621
6111,0.23014037
6112,-0.53491575
6113,-1.2785867
6114,-1.4668864
6115,-0.40001333
6116,0.5050612
6117,0.5078071
6118,0.5077608
6119,0.50470346
6120,0.50832075
6121,0.5083206
6122,1.0104792
6123,0.5051525
6124,0.5051525
6125,0.5051525
6126,1.5158067
6127,1.5158067
6128,0.5051525
6129,1.0104797
6130,0.50596184
6131,0.50551146
6132,0.8257249
6133,0.23072885
6134,0.23389696
6135,0.23389696
6136,0.23072885
6137,0.23072885
6138,0.23072885
6139,0.3502004
6140,0.35020092
6141,0.34563234
6142,0.23108779
6143,0.7370741
6144,0.23108779
6145,0.25976196
6146,0.3521184
6147,0.35071257
6148,0.35211715
6149,0.35071257
6150,0.73765355
6151,0.3627393
6152,0.36414373
6153,0.3627393
6154,0.4426111
6155,0.44120649
6156,0.7378206
6157,0.73641604
6158,0.7360751
6159,0.73793226
6160,0.7360167
6161,0.7360613
6162,0.23055
6163,0.7384262
6164,0.23050413
6165,0.23787387
6166,0.23049693
6167,0.25818813
6168,0.23049681
6169,0.23330598
6170,0.23049681
6171,0.73674816
6172,0.23049681
6173,0.23379485
6174,1.240792
6175,0.23013787
6176,0.23330848
6177,0.23016284
6178,0.23027842
6179,0.71339464
6180,0.34754452
6181,0.3503536
6182,1.2413831
6183,0.23072885
6184,0.23072885
6185,0.23111008
6186,0.34566283
6187,0.348472
6188,1.2413831
6189,0.23072885
6190,0.23072885
6191,0.23072885
6192,0.23072885
6193,0.23072885
6194,0.23072885
6195,0.23072885
6196,0.23072885
6197,0.23072885
6198,0.23072885
6199,0.23072885
6200,0.23072885
6201,0.734069
6202,0.4713965
6203,0.23015873
6204,0.23015873
6205,0.23015873
6206,0.7354852
6207,0.23015873
6208,0.23015873
6209,0.08366214
6210,0.3484758
6211,0.34531754
6212,0.73548585
6213,0.23015974
6214,0.23015873
6215,0.23015873
6216,1.240813
6217,0.34824154
6218,0.34505752
6219,0.1362468
6220,0.23072885
6221,0.23073034
6222,0.73605204
6223,0.34879634
6224,0.3456324
6225,0.3456324
6226,0.23072885
6227,0.23072885
6228,0.2307301
6229,0.23072885
6230,0.23072885
6231,0.23072885
6232,0.73756546
6233,0.73744446
6234,0.732469
6235,0.7372303
6236,0.73268175
6237,0.7326583
6238,0.7354675
6239,0.23014037
6240,0.7374249
6241,0.73742455
6242,0.23013751
6243,0.23013751
6244,0.23013751
6245,0.23013751
6246,0.23013751
6247,0.23013751
6248,0.350664
6249,0.345041
6250,0.735465
6251,0.73546743
6252,0.73548585
6253,0.23015873
6254,0.23015873
6255,0.40102878
6256,0.74105144
6257,1.0095901
6258,1.0098912
6259,0.74421847
6260,1.0118486
6261,0.742615
6262,1.0070802
6263,0.7422416
6264,1.0103426
6265,0.50456125
6266,0.71663964
6267,0.7166392
6268,0.5045611
6269,0.6788398
6270,1.0087402
6271,0.6381727
6272,0.50456125
6273,0.5045618
6274,0.23013745
6275,0.23013745
6276,0.23013745
6277,0.23013751
6278,0.23013787
6279,0.23013787
6280,0.7374245
6281,0.23013751
6282,0.44221598
6283,0.440615
6284,0.4374473
6285,0.7374249
6286,0.73784554
6287,0.46286407
6288,0.23013745
6289,0.23330562
6290,0.23013751
6291,0.23013751
6292,0.34695324
6293,0.23013751
6294,0.23013751
6295,0.23013751
6296,0.73546463
6297,0.23013751
6298,0.23013787
6299,0.23013787
6300,0.23014037
6301,0.23014037
6302,0.23014037
6303,0.23015873
6304,0.23027842
6305,0.23072885
6306,0.23072885
6307,0.23072885
6308,0.23072885
6309,0.23072885
6310,0.23072885
6311,0.23072885
6312,0.23072885
6313,0.23072885
6314,0.23072885
6315,0.23072885
6316,0.34564584
6317,0.34920326
6318,0.34533903
6319,0.34552056
6320,0.34829232
6321,0.34548315
6322,0.34829232
6323,0.3482911
6324,0.23058437
6325,0.23058437
6326,0.23058437
6327,0.23058437
6328,0.23058437
6329,0.23058437
6330,0.23058455
6331,0.23058568
6332,0.23059325
6333,0.23062752
6334,0.2305213
6335,0.23072885
6336,0.23072885
6337,0.23072885
6338,0.23072885
6339,0.23072885
6340,0.23072885
6341,0.23076592
6342,0.73605585
6343,0.23072885
6344,0.23072885
6345,0.23072885
6346,0.23072885
6347,0.23072885
6348,0.73605597
6349,0.23077415
6350,0.73605597
6351,0.73605585
6352,0.23072885
6353,0.23072885
6354,0.23072885
6355,0.23072885
6356,0.23072885
6357,0.23072885
6358,0.23072885
6359,0.23072885
6360,0.23072885
6361,0.23072885
6362,0.23072885
6363,0.23072885
6364,0.23072885
6365,0.23072885
6366,0.23072885
6367,0.23072885
6368,0.23072885
6369,0.23072885
6370,0.23073147
6371,0.23072885
6372,0.73756546
6373,0.7374458
6374,0.73242426
6375,0.7374249
6376,0.735465
6377,0.7353953
6378,0.7312376
6379,0.73519486
6380,0.73742455
6381,0.73742443
6382,0.52349293
6383,0.23013757
6384,0.7299728
6385,0.7354647
6386,0.22851661
6387,0.23013757
6388,0.23013757
6389,0.23013757
6390,0.23013745
6391,-0.79811716
6392,0.12222987
6393,1.0098883
6394,1.0098883
6395,0.50456125
6396,0.50456125
6397,0.50456125
6398,0.5045616
6399,1.0098912
6400,1.0099095
6401,0.50555307
6402,0.50775045
6403,0.35505182
6404,0.6226844
6405,0.624089
6406,0.35505182
6407,0.6226844
6408,0.624089
6409,0.50470215
6410,0.23072885
6411,0.23389696
6412,0.23108034
6413,0.23072885
6414,0.23389696
6415,0.34681338
6416,0.7374458
6417,0.7374274
6418,0.23014037
6419,0.23330848
6420,0.23014037
6421,0.23330848
6422,0.23014037
6423,1.2439528
6424,0.23014037
6425,1.2148492
6426,0.23014037
6427,1.2407947
6428,0.23014037
6429,1.2407947
6430,0.23014037
6431,0.23330848
6432,0.23014037
6433,0.23332684
6434,0.23027842
6435,1.209347
6436,0.23072885
6437,0.23438333
6438,0.73756546
6439,0.7374458
6440,0.52672005
6441,0.7374249
6442,0.7372123
6443,0.737229
6444,0.73265547
6445,0.7374245
6446,0.23013745
6447,1.2407917
6448,0.23013745
6449,1.2407917
6450,0.35983586
6451,0.2304971
6452,0.23013745
6453,1.2437834
6454,0.23013745
6455,1.2407917
6456,0.73741204
6457,0.73593193
6458,0.7379002
6459,0.7360053
6460,0.737415
6461,0.23013745
6462,0.23330556
6463,-0.535492
6464,-1.2724723
6465,0.5043121
6466,0.5074801
6467,0.5051579
6468,0.5074801
6469,0.50431126
6470,0.50747377
6471,0.5042638
6472,0.5039026
6473,0.50267965
6474,0.499509
6475,1.5146303
6476,0.5039676
6477,1.51495
6478,0.50310135
6479,1.0083761
6480,0.50719136
6481,0.23124121
6482,0.23389696
6483,0.23072885
6484,0.23072885
6485,1.2413831
6486,0.23072885
6487,1.2413831
6488,0.23072885
6489,1.2413831
6490,0.23072885
6491,1.2413831
6492,0.23072885
6493,0.73756546
6494,0.7374458
6495,0.73242426
6496,0.7374249
6497,0.23013787
6498,0.23013787
6499,0.23013787
6500,0.23013787
6501,0.23013787
6502,0.23013787
6503,0.23013787
6504,0.23013787
6505,0.7358405
6506,0.47296575
6507,0.46286404
6508,0.73744166
6509,0.23013757
6510,0.23013757
6511,0.23013745
6512,0.23013745
6513,0.23013751
6514,0.23013787
6515,0.23013787
6516,0.23013787
6517,0.23013787
6518,0.23013787
6519,0.23013787
6520,0.23013787
6521,0.23025726
6522,0.73546463
6523,0.7354675
6524,0.2332974
6525,0.23027842
6526,0.23072885
6527,0.23072885
6528,0.23072885
6529,0.73756546
6530,0.73583764
6531,0.73743427
6532,0.23014037
6533,0.23014037
6534,0.23033206
6535,0.23014037
6536,0.7374249
6537,0.7354439
6538,0.45835593
6539,0.7370276
6540,0.23013745
6541,0.23013745
6542,0.23013745
6543,0.23013745
6544,0.23013745
6545,0.23013745
6546,0.23013745
6547,0.23013745
6548,0.23013751
6549,0.23013787
6550,0.23013787
6551,0.23013787
6552,0.23013787
6553,0.23013787
6554,0.23014037
6555,0.23015873
6556,0.23027842
6557,0.23072885
6558,0.23072885
6559,0.23072885
6560,0.23072885
6561,0.23072885
6562,0.34879568
6563,0.34562764
6564,0.34562764
6565,0.34879568
6566,0.23072885
6567,0.23072885
6568,0.23072885
6569,0.23072885
6570,0.23072885
6571,0.23072885
6572,0.23072885
6573,0.23072885
6574,0.23072885
6575,0.23072885
6576,0.06116611
6577,0.20448194
6578,-0.002086147
6579,0.5045641
6580,0.5045641
6581,0.5045641
6582,1.0118484
6583,1.0118481
6584,0.7339258
6585,1.0070791
6586,1.0102472
6587,1.0070791
6588,0.5045611
6589,0.5045611
6590,0.5045611
6591,0.5045611
6592,0.5045611
6593,0.5045611
6594,1.0098883
6595,1.0098886
6596,0.34810835
6597,0.23014037
6598,0.23014037
6599,0.23014037
6600,0.23015873
6601,0.23027842
6602,0.23072885
6603,0.23072885
6604,0.23072885
6605,0.23072885
6606,0.23072885
6607,0.23072885
6608,0.23072885
6609,0.23072885
6610,0.23072885
6611,0.23072885
6612,0.23072885
6613,0.23072885
6614,0.23072885
6615,0.23072885
6616,0.23072885
6617,0.23072885
6618,0.23072885
6619,0.23072885
6620,0.23072885
6621,0.23072885
6622,0.23072885
6623,0.23072885
6624,0.73605597
6625,0.32538235
6626,0.23072939
6627,0.23389696
6628,-0.7443109
6629,-0.5348949
6630,-0.53491324
6631,-0.53152
6632,-0.8098296
6633,-0.53491616
6634,-0.5349161
6635,0.20444988
6636,0.5045611
6637,0.5045611
6638,0.5045611
6639,0.50772923
6640,0.5045611
6641,0.5045611
6642,0.5045611
6643,0.5045611
6644,0.5045611
6645,0.5045611
6646,0.6240185
6647,0.6242209
6648,0.34519255
6649,-0.8078894
6650,0.20359807
6651,-0.8057867
6652,0.5045611
6653,0.50456125
6654,0.50456125
6655,0.50456125
6656,1.0094519
6657,0.6263812
6658,0.50456125
6659,0.62255996
6660,1.5152154
6661,0.50456125
6662,1.5152154
6663,1.5152154
6664,0.5045616
6665,0.5045641
6666,0.5045641
6667,0.50458246
6668,0.50470215
6669,0.73273736
6670,0.73605597
6671,0.23108779
6672,0.23072885
6673,0.34587657
6674,0.23072885
6675,0.7364146
6676,0.23072885
6677,0.7359814
6678,0.23027842
6679,0.23027842
6680,1.2409327
6681,0.23027842
6682,0.23027842
6683,0.23027842
6684,0.23344652
6685,0.23027842
6686,0.23027842
6687,0.23027842
6688,1.2409327
6689,0.23027842
6690,0.23027842
6691,0.73555803
6692,0.23063736
6693,0.7353906
6694,0.34799352
6695,0.73756546
6696,0.7374458
6697,0.7374274
6698,0.7374249
6699,0.23013787
6700,1.2439599
6701,0.23013787
6702,0.23013787
6703,-0.80849785
6704,-1.2727085
