,p0q0
5515,-1.9397578
5516,0.9290749
5517,0.009649558
5518,0.007009781
5519,-1.0309131
5520,0.9651271
5521,0.070515394
5522,-0.008577075
5523,-1.0311843
5524,0.8877965
5525,-0.133747
5526,-0.0009850676
5527,-0.9405058
5528,1.4191985
5529,-0.017958377
5530,-0.90252084
5531,2.156594
5532,-0.036788784
5533,-0.8323106
5534,1.4648511
5535,0.076879516
5536,0.6426005
5537,0.08032182
5538,-0.025832431
5539,0.008678046
5540,0.42670923
5541,0.25530964
5542,-0.062233467
5543,0.22075224
5544,0.1757114
5545,0.08636613
5546,0.32612538
5547,0.09002443
5548,-0.024827113
5549,0.04837856
5550,0.9194771
5551,0.9980782
5552,0.0056103044
5553,-1.3642263
5554,2.3633032
5555,0.6795847
5556,0.011089098
5557,-1.6114011
5558,2.4185133
5559,0.661474
5560,0.0067945546
5561,-1.2138516
5562,2.1378698
5563,0.7530949
5564,-0.017958377
5565,-1.09345
5566,1.041293
5567,0.5785797
5568,0.45681962
5569,-1.0448283
5570,2.4630122
5571,0.49528846
5572,0.028765414
5573,-1.0854131
5574,2.5624626
5575,0.7713877
5576,0.55011564
5577,-1.0687029
5578,2.0300663
5579,0.4883774
5580,0.42822474
5581,-1.1522377
5582,2.3558464
5583,0.5439394
5584,0.80428725
5585,-1.3961185
5586,1.8034203
5587,0.30259222
5588,0.6019922
5589,-4.13416
5590,2.5401313
5591,-0.17795123
5592,0.73019665
5593,-1.2491728
5594,2.0932534
5595,0.5620461
5596,0.70870405
5597,-1.2513641
5598,2.6522126
5599,0.36695945
5600,-0.0035066986
5601,-1.2823026
5602,1.9340148
5603,0.6596914
5604,0.0040843934
5605,-0.9621786
5606,0.007036959
5607,-0.9411765
5608,2.2613413
5609,0.6596914
5610,0.02237007
5611,-1.6432607
5612,2.4762497
5613,0.5620754
5614,0.0040843934
5615,-1.5622984
5616,2.620626
5617,0.38393506
5618,0.7317877
5619,-0.04643561
5620,0.52923906
5621,0.031562895
5622,-0.094383486
5623,0.33978963
5624,-0.730269
5625,0.5920199
5626,0.13358597
5627,0.62206995
5628,0.0012663881
5629,-0.09108235
5630,0.77848226
5631,0.5068856
5632,0.22054508
5633,-0.036501396
5634,1.2099879
5635,0.5456026
5636,0.3078999
5637,-0.13183047
5638,0.25036982
5639,1.0416703
5640,0.3143887
5641,-0.03517278
5642,0.3124243
5643,0.60934657
5644,-0.013485426
5645,-0.07270278
5646,1.1941712
5647,0.10604381
5648,0.28612903
5649,-0.22458494
5650,0.23592307
5651,0.07408016
5652,0.25530618
5653,-0.14885429
5654,1.1037054
5655,1.3060358
5656,0.32628396
5657,-0.013539335
5658,0.16008781
5659,0.9157883
5660,0.36460233
5661,-0.040053274
5662,0.12347815
5663,1.0742997
5664,0.28325263
5665,-0.30293265
5666,1.1567607
5667,0.024209836
5668,-0.5154884
5669,0.21115345
5670,0.76743716
5671,0.22054508
5672,-1.4794699
5673,0.3124243
5674,0.71271807
5675,0.5577729
5676,-0.72668827
5677,0.4297795
5678,0.12010648
5679,0.13760579
5680,-0.1401405
5681,0.010198772
5682,-1.2098757
5683,2.7607872
5684,-1.8808408
5685,-0.105572805
5686,-1.446524
5687,2.877807
5688,-1.4981796
5689,0.047265127
5690,-1.1024326
5691,2.889099
5692,-1.0222546
5693,-0.08132289
5694,-2.0399632
5695,2.852521
5696,-1.4981796
5697,-0.13518694
5698,-0.23507522
5699,2.7619588
5700,-1.6745796
5701,-0.79832786
5702,2.9561229
5703,-1.2488879
5704,-0.14808238
5705,0.0758435
5706,-0.09105597
5707,0.006303097
5708,-1.1164899
5709,2.8896706
5710,-1.6957153
5711,-0.012956579
5712,-0.24969761
5713,-2.4019487
5714,-1.5062902
5715,-2.0212636
5716,2.2109036
5717,0.5353371
5718,-0.18425336
5719,-1.2098757
5720,3.0429153
5721,-1.7116202
5722,0.0032881484
5723,-1.9003509
5724,2.75234
5725,-1.3899845
5726,-0.08699439
5727,-1.0265728
5728,2.6633403
5729,-1.1933756
5730,-0.056857884
5731,-1.6253717
5732,2.4762452
5733,-1.0248727
5734,-0.0027037056
5735,-1.0311823
5736,2.6428676
5737,-1.727933
5738,0.0011790638
5739,-1.8654602
5740,2.8487728
5741,-1.546419
5742,-0.1074961
5743,0.7908297
5744,0.0053664087
5745,-0.23484814
5746,0.32212964
5747,0.033855177
5748,0.5196031
5749,-0.34806493
5750,0.17640398
5751,0.426148
5752,-0.6643982
5753,0.29823482
5754,0.3963624
5755,-0.070914775
5756,0.13668188
5757,-0.0016252565
5758,-0.037166107
5759,0.085197
5760,0.28612903
5761,-0.67558247
5762,-0.18179531
5763,-0.88526934
5764,-0.11135785
5765,-0.022132427
5766,-0.04114026
5767,-0.022132427
5768,-0.015895354
5769,-0.14453527
5770,-0.20008348
5771,-0.78803015
5772,0.118493006
5773,0.03083841
5774,-0.1713459
5775,-0.015895354
5776,0.009266632
5777,-0.06581819
5778,-0.12788291
5779,-0.07343707
5780,-0.06491615
5781,-0.36243922
5782,-0.09164395
5783,-0.022358146
5784,0.103696376
5785,-0.011891633
5786,-0.10691816
5787,-0.038035434
5788,-0.13790542
5789,-0.46357322
5790,-0.328224
5791,-0.32000723
5792,-0.10001596
5793,-0.976829
5794,0.045360874
5795,-0.18338542
5796,-0.13446803
5797,-0.91882896
5798,-0.050252374
5799,0.14811236
5800,0.07644122
5801,-1.2926499
5802,0.2854845
5803,0.0060338834
5804,-0.987162
5805,0.14970574
5806,0.19624577
5807,0.030393211
5808,-0.987162
5809,0.033875845
5810,0.8798463
5811,0.5314972
5812,-0.2312666
5813,-0.7772776
5814,-0.11313438
5815,0.09823628
5816,-0.21861024
5817,-0.5872004
5818,-0.016863141
5819,0.028691772
5820,-0.2585128
5821,-0.27343196
5822,-0.11199369
5823,0.085706
5824,-0.33359408
5825,-0.52762306
5826,-1.2867336
5827,0.3636861
5828,-0.21954288
5829,-0.42076117
5830,-0.104061194
5831,-0.10869301
5832,-0.48477495
5833,0.09761963
5834,-0.031087473
5835,0.09909081
5836,-0.22393516
5837,0.013166595
5838,0.057510726
5839,-0.0009059473
5840,-1.4709048
5841,0.0033792756
5842,-1.0801032
5843,-0.026975816
5844,-0.8834532
5845,-0.024309548
5846,-1.0416408
5847,-0.4304465
5848,-0.5830268
5849,-0.07754864
5850,-0.9710454
5851,-0.96891445
5852,-0.33380553
5853,-0.8157397
5854,-0.9977813
5855,0.2833998
5856,-1.1722969
5857,-1.0421958
5858,-0.8581979
5859,-1.1688288
5860,0.20113075
5861,-0.9021183
5862,-0.04814516
5863,-0.99645424
5864,0.09143332
5865,-0.99385715
5866,-0.054873493
5867,-0.988528
5868,0.037416864
5869,-1.0016158
5870,-0.03869459
5871,-1.033365
5872,0.07473936
5873,-1.5671319
5874,-0.047012564
5875,-0.8938747
5876,0.683178
5877,-0.98801005
5878,0.023223868
5879,-0.8667738
5880,-0.03377304
5881,-0.86682546
5882,-0.16528866
5883,-1.0148581
5884,-0.010566634
5885,-1.0235786
5886,-0.042457618
5887,-1.0455282
5888,0.09165173
5889,-1.0076078
5890,0.03600416
5891,-1.0253847
5892,-0.0092251785
5893,-0.17755663
5894,0.013661813
5895,-0.06725048
5896,-0.28492525
5897,-0.6306567
5898,0.006914438
5899,0.11758038
5900,-0.33359408
5901,-0.23898433
5902,-0.031087473
5903,0.09715688
5904,-0.5123829
5905,-0.52762306
5906,-0.20219918
5907,-0.68674815
5908,-0.0967019
5909,0.14761508
5910,-0.0030791408
5911,0.108619615
5912,0.051425412
5913,-0.05160807
5914,8.817807e-05
5915,0.13169393
5916,-0.023496531
5917,-0.023496676
5918,-0.005953893
5919,0.024009481
5920,0.009761563
5921,-0.04933642
5922,-0.005953893
5923,0.058378767
5924,-0.01131913
5925,0.006047103
5926,0.0033033015
5927,0.1664563
5928,-0.008938848
5929,0.0011833303
5930,-0.9250953
5931,-0.019737193
5932,-0.9732614
5933,1.5466765
5934,0.0087506035
5935,-0.87595445
5936,1.7048788
5937,-0.013268142
5938,-0.9559034
5939,1.3230281
5940,0.7815792
5941,0.8833587
5942,0.04002774
5943,-1.861909
5944,3.0200658
5945,0.008912031
5946,-1.3958801
5947,-0.7712644
5948,0.22785302
5949,-1.0941814
5950,1.7587833
5951,0.0040843934
5952,-1.0714865
5953,2.275484
5954,-0.035348825
5955,-0.850874
5956,2.0463114
5957,0.0045877723
5958,-1.0952963
5959,1.2893888
5960,0.008910579
5961,-1.5361749
5962,-0.0009059473
5963,-1.125173
5964,1.1856314
5965,0.20298083
5966,-1.162665
5967,2.1049292
5968,0.0034362832
5969,-0.9415655
5970,1.1862818
5971,0.46626455
5972,-0.99176687
5973,1.3150774
5974,0.008575562
5975,-0.961996
5976,1.3754568
5977,0.002490344
5978,-1.0416408
5979,1.1882886
5980,-0.99340224
5981,-0.60428715
5982,-0.3591487
5983,-0.986411
5984,0.3443509
5985,-0.49173102
5986,-0.99340224
5987,0.095039815
5988,-1.7839797
5989,-0.9933644
5990,-0.14032295
5991,-0.87622803
5992,-1.0016158
5993,-0.16520898
5994,-0.75743943
5995,-1.0485059
5996,-0.04895938
5997,-0.7280632
5998,-0.016779287
5999,0.0062711374
6000,-1.2463267
6001,2.3451974
6002,0.5276414
6003,0.0019395198
6004,-1.4023222
6005,2.5502608
6006,0.40736505
6007,0.0067945546
6008,-1.1643474
6009,2.3633032
6010,0.81079066
6011,0.47288775
6012,-1.4205339
6013,2.759793
6014,0.6884605
6015,0.3345381
6016,-0.9838721
6017,1.8377155
6018,0.6563388
6019,-0.0011924928
6020,2.6342654
6021,0.54841495
6022,0.004122014
6023,-1.1107376
6024,2.5944405
6025,0.7530949
6026,0.69127005
6027,-2.1347444
6028,-64.35659
6029,-0.93930876
6030,-19.056242
6031,-0.06034019
6032,-0.23487228
6033,-2.2164946
6034,0.3345306
6035,-1.0033873
6036,0.009911006
6037,0.0039947797
6038,-0.072143495
6039,-1.0427834
6040,0.0061884103
6041,-0.1275752
6042,-0.033317797
6043,-1.0530088
6044,0.00949511
6045,-0.10738084
6046,-0.03424204
6047,-0.920974
6048,0.017523807
6049,-0.035116266
6050,-0.05594014
6051,-1.3695079
6052,0.008627964
6053,0.037048962
6054,-0.005537506
6055,0.37398386
6056,0.8440316
6057,0.082547575
6058,-0.9880044
6059,0.06487258
6060,-0.9932407
6061,0.08354651
6062,0.15999328
6063,-1.0773956
6064,0.05228823
6065,-1.6438991
6066,0.05228823
6067,-1.4005206
6068,0.15276489
6069,-0.90668887
6070,0.080277964
6071,-2.2758095
6072,0.26400048
6073,0.11762623
6074,-1.1347619
6075,0.08876522
6076,-1.1225196
6077,0.36831224
6078,0.47208855
6079,0.531624
6080,0.11257845
6081,-0.18362029
6082,0.60796815
6083,0.92137444
6084,-0.10086409
6085,-0.31151798
6086,0.3352736
6087,0.6227725
6088,0.055525664
6089,-0.11369536
6090,0.19216463
6091,0.59269863
6092,-0.0044058664
6093,-0.119412646
6094,-0.20134936
6095,-0.5677258
6096,-0.024008695
6097,-1.3074925
6098,3.0429153
6099,-0.8948279
6100,0.041452985
6101,-0.23170948
6102,2.5702837
6103,-1.3791126
6104,-0.0060809203
6105,-0.12648521
6106,2.4186397
6107,-1.3691868
6108,0.10352957
6109,-2.1197484
6110,2.9743237
6111,-1.1735072
6112,-0.18527448
6113,-1.1044519
6114,2.7951994
6115,-1.5742042
6116,-0.7022605
6117,-2.2789972
6118,2.6881316
6119,-0.050071005
6120,-1.2094653
6121,2.862847
6122,-1.1750425
6123,-0.058213335
6124,1.3167012
6125,-0.0027244627
6126,-1.7150608
6127,2.7311938
6128,-1.5742042
6129,0.009258811
6130,-1.2764266
6131,2.9332678
6132,-0.92856556
6133,-0.19117431
6134,-1.1417388
6135,2.7780967
6136,-1.2285186
6137,-0.445404
6138,-0.05666605
6139,-1.1142583
6140,-0.58344936
6141,-0.113536
6142,0.12385358
6143,-0.057386883
6144,-0.6898404
6145,0.027347693
6146,-0.07634618
6147,-0.021817587
6148,-1.2641109
6149,0.053950805
6150,-0.97235155
6151,-0.011697299
6152,-0.57523465
6153,1.0054929
6154,-0.32428053
6155,-0.11044369
6156,-0.14737536
6157,-0.07107894
6158,-0.06354874
6159,-0.27743942
6160,-0.7505841
6161,0.8512077
6162,-0.33765376
6163,-0.19638354
6164,-1.2463757
6165,-0.045015384
6166,-0.22391477
6167,-0.08266826
6168,-1.3660238
6169,0.02734016
6170,-0.36867112
6171,-0.2181688
6172,-1.7753774
6173,0.042436033
6174,0.45859125
6175,-0.005727002
6176,-1.0432906
6177,-0.05835055
6178,-0.059699144
6179,-0.27084702
6180,1.1515702
6181,0.31801206
6182,-1.0271376
6183,0.114279084
6184,0.018686928
6185,-0.09921875
6186,0.085197
6187,0.3993278
6188,-0.8205089
6189,0.27632925
6190,0.02399579
6191,0.011999304
6192,1.0651337
6193,-0.9853743
6194,0.015217005
6195,0.27990672
6196,0.8376904
6197,0.14347109
6198,-0.52353376
6199,-1.002665
6200,0.77325535
6201,0.08104868
6202,0.03989621
6203,-0.8598249
6204,-0.88764614
6205,0.8139883
6206,-0.675846
6207,-0.95772386
6208,0.8328426
6209,-0.703977
6210,-1.1946534
6211,0.7829192
6212,-1.9650185
6213,-1.0350161
6214,-0.05095692
6215,0.7057628
6216,0.54944324
6217,-0.0037303858
6218,0.20064321
6219,-0.07706924
6220,0.006753697
6221,0.008147626
6222,0.04123792
6223,-0.0030791408
6224,0.0014265005
6225,-0.030790336
6226,-0.038965497
6227,-0.040488724
6228,0.002543977
6229,-0.021282502
6230,0.28386593
6231,0.0008332292
6232,0.015545583
6233,0.0021491179
6234,-0.010731026
6235,-0.020711206
6236,0.13088912
6237,-0.07824707
6238,-0.003500664
6239,-0.0041022156
6240,-0.021293279
6241,-0.81738454
6242,-0.011247939
6243,-1.0182809
6244,-0.0021266546
6245,-0.004919341
6246,-0.9881764
6247,-0.01442435
6248,-0.053309098
6249,-0.95181847
6250,0.012795203
6251,-0.5665171
6252,-0.044036668
6253,0.03479944
6254,-0.054451417
6255,0.048857983
6256,-0.019204661
6257,0.03479944
6258,-0.11706512
6259,0.032976314
6260,0.14536887
6261,0.14599356
6262,0.08419715
6263,0.0045045353
6264,-0.0009282343
6265,0.020106303
6266,0.19199955
6267,-0.98269117
6268,-0.011902732
6269,-0.024090225
6270,-0.8711613
6271,0.058275867
6272,-0.009283184
6273,-0.9886819
6274,0.0028042006
6275,-0.029334465
6276,-0.8409555
6277,-0.011994427
6278,-0.004919341
6279,-0.91877806
6280,-0.008577239
6281,0.055785608
6282,-0.0064685186
6283,0.0058257924
6284,-0.07300224
6285,-0.14977378
6286,-0.17256762
6287,0.6609218
6288,-4.0524235
6289,0.04229659
6290,-0.10125369
6291,0.38208982
6292,0.034378782
6293,-0.010815618
6294,0.65686417
6295,0.008408321
6296,0.5779141
6297,-0.63426507
6298,-0.22393516
6299,-0.11313438
6300,0.07587766
6301,-0.34313768
6302,-0.55333054
6303,0.018248897
6304,0.09414611
6305,-0.33359408
6306,-0.72540843
6307,-0.20749503
6308,0.080033354
6309,0.01788875
6310,-0.9987453
6311,-0.102786966
6312,-0.2409241
6313,-0.49555945
6314,0.013166595
6315,0.09755335
6316,-0.255684
6317,-0.17732553
6318,0.056699585
6319,0.09755335
6320,-0.28492525
6321,-0.15974373
6322,0.007873537
6323,0.105355784
6324,-0.31898823
6325,-0.54224974
6326,-0.11313438
6327,0.06758283
6328,-0.28492525
6329,-0.52762306
6330,-0.11199369
6331,0.085706
6332,-0.0030791408
6333,0.077214375
6334,-0.036783293
6335,0.38340446
6336,-0.08174271
6337,0.041833267
6338,0.008326945
6339,-0.16496706
6340,0.01372574
6341,0.08451579
6342,-0.14083707
6343,-0.25831646
6344,0.00687205
6345,0.001071929
6346,-0.28728858
6347,-0.8396695
6348,-0.14231338
6349,-0.6046729
6350,-0.20335482
6351,0.11903292
6352,-0.2409241
6353,-0.15974373
6354,-0.012573949
6355,0.11232779
6356,-0.255684
6357,-0.66954845
6358,0.044250686
6359,0.08433443
6360,-0.40464404
6361,0.0030477734
6362,-0.055820253
6363,0.09142066
6364,-0.26495034
6365,-0.6281995
6366,-0.10227301
6367,0.09909081
6368,-0.2312666
6369,-0.616761
6370,-0.06972991
6371,0.11232779
6372,-0.04647731
6373,0.19524544
6374,-0.044085335
6375,0.015574003
6376,-0.10903272
6377,-0.4173051
6378,-0.08858868
6379,0.10404057
6380,0.001587999
6381,0.041833267
6382,-0.53127766
6383,0.028215133
6384,0.009499337
6385,0.12449235
6386,-0.35059863
6387,-0.0009850676
6388,-1.162341
6389,-0.17471981
6390,-0.948933
6391,0.0417221
6392,-0.8167922
6393,-0.0009059473
6394,-1.018617
6395,-0.049586665
6396,-1.1848397
6397,-0.0009059473
6398,-1.0386556
6399,-0.037107665
6400,-0.2312666
6401,-0.52762306
6402,-0.05742318
6403,-0.26433882
6404,-0.55505663
6405,0.05834818
6406,-0.109466895
6407,-0.7125108
6408,0.04603786
6409,-0.2312666
6410,-0.52762306
6411,0.101704895
6412,-0.861899
6413,-0.52446765
6414,-0.54216474
6415,-0.25825503
6416,-0.6344224
6417,0.16625956
6418,-1.1013584
6419,0.06306579
6420,-1.1722969
6421,-0.13549294
6422,-1.026287
6423,-0.10938724
6424,-0.938082
6425,0.043678895
6426,-0.99340224
6427,-0.2321091
6428,-1.112096
6429,0.03833505
6430,-0.9981647
6431,0.07592485
6432,-0.9988995
6433,0.05536903
6434,-1.0016158
6435,-0.014826111
6436,-0.9612068
6437,0.03833505
6438,-1.0016158
6439,0.31047985
6440,-0.9908305
6441,0.03833505
6442,-0.9870028
6443,-0.17499591
6444,-0.97589785
6445,0.03833505
6446,-1.0062724
6447,-0.17499591
6448,-1.021617
6449,0.02625637
6450,-0.99834543
6451,-0.21064684
6452,-1.0016158
6453,0.047065943
6454,-1.010067
6455,0.07945983
6456,-0.9873481
6457,-0.22875552
6458,-1.032338
6459,-0.21602182
6460,-1.0820388
6461,-0.9995689
6462,-0.16351005
6463,-0.9945294
6464,-0.42889747
6465,-1.0084405
6466,0.35195652
6467,-1.0419276
6468,-1.0789942
6469,-1.0035042
6470,-1.4408109
6471,0.081579395
6472,-1.0090497
6473,-0.102839686
6474,-0.94149894
6475,-0.14385706
6476,-4.0622735
6477,-8.089356
6478,0.7720871
6479,-0.032148536
6480,-0.6971147
6481,-0.113140486
6482,-0.8400142
6483,-0.7405172
6484,-1.0571617
6485,-0.08710075
6486,-1.5096395
6487,-0.75733125
6488,-0.6666706
6489,0.02695356
6490,-0.9313954
6491,-1.3159801
6492,-0.99340224
6493,-0.0030791408
6494,0.0021491179
6495,-0.014551456
6496,0.07340911
6497,0.006753697
6498,0.013567969
6499,-0.008938848
6500,-0.0018631759
6501,-0.0030791408
6502,0.0021491179
6503,-0.027435394
6504,0.045980196
6505,-0.0030791408
6506,0.023927642
6507,-0.02610987
6508,0.006047103
6509,-0.020711206
6510,0.12449235
6511,-0.027435394
6512,0.013661813
6513,0.009499337
6514,0.0021491179
6515,0.04123792
6516,0.0072284467
6517,-0.0030791408
6518,0.12449235
6519,-0.008938848
6520,-0.093202144
6521,-0.020711206
6522,0.0021491179
6523,0.026863255
6524,0.0075588804
6525,-0.031361666
6526,0.0021491179
6527,0.0362243
6528,0.006047103
6529,-0.007163945
6530,0.005461473
6531,0.0020768116
6532,0.10759209
6533,0.001071929
6534,-0.013812691
6535,0.0072284467
6536,-0.039072264
6537,0.001071929
6538,-0.11882318
6539,0.23464505
6540,-0.0070244293
6541,0.17384487
6542,-0.023398073
6543,0.006047103
6544,-0.050605066
6545,0.041833267
6546,-0.20116103
6547,0.13190947
6548,-0.07168247
6549,-0.009563345
6550,0.09713719
6551,0.016046444
6552,0.0021491179
6553,-0.010330413
6554,-0.11239801
6555,0.0014265005
6556,-0.03087658
6557,0.020212509
6558,-0.09157177
6559,0.0014265005
6560,-0.014747271
6561,0.0028967047
6562,-0.0904918
6563,6.301068e-05
6564,0.28138793
6565,0.0558898
6566,0.006753697
6567,0.041833267
6568,0.027524343
6569,0.0055711595
6570,-0.00045652382
6571,-1.0428188
6572,2.270389
6573,-0.07657004
6574,-1.1031904
6575,2.1171997
6576,-0.0035066986
6577,-1.0254487
6578,1.1574304
6579,-0.027769322
6580,-0.99965495
6581,1.743171
6582,-0.0035066986
6583,-1.1847438
6584,1.2688767
6585,-0.0035066986
6586,-1.1847438
6587,1.2083584
6588,-0.000464851
6589,-0.998077
6590,1.1613587
6591,0.0028307065
6592,-1.0401887
6593,1.5546259
6594,0.011220564
6595,-0.998077
6596,1.8828664
6597,-0.003736086
6598,-1.0409577
6599,1.2279867
6600,-0.022568952
6601,-0.764195
6602,0.95208454
6603,-0.0041772868
6604,0.0043272753
6605,-0.9546709
6606,0.9593241
6607,0.00091767544
6608,0.0024698472
6609,-0.9390593
6610,0.96411127
6611,0.16022554
6612,0.0045877723
6613,-0.7062504
6614,0.9365032
6615,0.12729341
6616,0.020186234
6617,-1.1164978
6618,0.64699745
6619,-0.015974935
6620,0.0010042265
6621,-0.8875077
6622,0.9795751
6623,-0.06228146
6624,0.0010042265
6625,-1.8924977
6626,0.8169977
6627,-0.045245863
6628,0.0046085166
6629,-1.0792775
6630,0.9132369
6631,0.15646386
6632,-0.24126944
6633,-1.6600466
6634,0.887362
6635,0.036660448
6636,-0.06350566
6637,-1.206793
6638,0.962041
6639,0.9128047
6640,0.017324558
6641,-1.311656
6642,2.1624928
6643,0.2869805
6644,-1.0252025
6645,1.5166746
6646,0.009887558
6647,-0.8978458
6648,2.5933928
6649,0.020927226
6650,-1.0362711
6651,1.0700762
6652,0.0045810966
6653,-1.014971
6654,1.9877306
6655,-0.36596388
6656,0.022630844
6657,-0.23307419
6658,-0.4064885
6659,-0.38006604
6660,0.3314776
6661,-0.22490463
6662,-0.052695986
6663,0.4181365
6664,-0.42258254
6665,-8.312885
6666,-1.5552558
6667,-0.21106373
6668,-0.5358369
6669,-16.761597
6670,0.2005245
6671,-0.046198454
6672,-0.08527123
6673,-8.719223
6674,0.47430527
6675,0.114695944
6676,0.70136034
6677,0.9968337
6678,0.9939019
6679,0.02237007
6680,-0.86951995
6681,2.3189292
6682,0.6596914
6683,0.003926029
6684,-1.8483781
6685,1.8411505
6686,0.620137
6687,-0.017736588
6688,-1.4949677
6689,2.0586023
6690,0.6587396
6691,0.011089098
6692,-1.6125536
6693,2.6295936
6694,0.51110715
6695,0.0040843934
6696,-1.5480716
6697,2.5665996
6698,0.7530949
6699,0.0040843934
6700,-1.2393448
6701,2.5401313
6702,0.4487773
6703,0.0032389506
6704,-1.7426041
6705,2.5295987
6706,0.5054171
6707,0.12566388
6708,0.116991036
6709,0.67841715
6710,-1.0030049
6711,2.2415454
6712,0.5443742
6713,0.7203397
6714,-1.1617205
6715,1.8640631
6716,-0.14879936
6717,0.5994003
6718,-1.0861975
6719,2.0300663
6720,0.6798957
6721,0.46596795
6722,-1.2064766
6723,2.6009178
6724,0.55315983
6725,0.22143218
6726,-1.3353803
6727,2.3449173
6728,-0.02943143
6729,0.4363752
6730,-1.2528355
6731,2.7585294
6732,0.5750748
6733,-1.4224694
6734,0.004386024
6735,0.02405657
6736,-0.011511623
6737,-1.0264586
6738,1.9754485
6739,0.97243154
6740,0.0040843934
6741,-1.3621169
6742,2.5369413
6743,0.49660677
6744,0.07804736
6745,-1.2268263
6746,1.9669156
6747,0.7530949
6748,0.0043272753
6749,-0.88270855
6750,1.8620473
6751,0.594118
6752,0.23294063
6753,-0.9637016
6754,2.37744
6755,0.60204667
6756,0.046618838
6757,-1.4949677
6758,2.6342654
6759,0.39309847
6760,0.22251527
6761,0.7828001
6762,0.48979834
6763,0.09419096
6764,0.6910564
6765,-0.121543646
6766,-0.74818265
6767,0.09784868
6768,-0.6165851
6769,0.038778026
6770,-1.0490379
6771,0.523613
6772,0.21115345
6773,0.7056447
6774,0.04373236
6775,-0.035274033
6776,0.6767008
6777,1.2820089
6778,0.37247092
6779,-0.07087765
6780,0.29999945
6781,0.047799237
6782,0.29797328
6783,-0.033489984
6784,1.1375884
6785,0.4148565
6786,0.0012663881
6787,-0.040053274
6788,0.093800604
6789,0.8805006
6790,-0.0016252565
6791,-0.036501396
6792,0.118661374
6793,0.71271807
6794,0.32629314
6795,-0.09117409
6796,0.35611433
6797,0.7056447
6798,-0.0016252565
6799,0.48471126
6800,1.0976944
6801,0.11580622
6802,0.045632362
6803,-0.03310254
6804,0.16008781
6805,0.7056447
6806,0.42099532
6807,0.2509383
6808,0.3063091
6809,1.129564
6810,-0.05188481
6811,0.6414058
6812,0.72736555
6813,-0.10348673
6814,0.15892157
6815,1.459853
6816,-0.16560254
6817,0.5858607
6818,0.41231972
6819,-0.018120699
6820,-1.5089891
6821,0.84191334
6822,0.25641164
6823,0.28612903
6824,-0.94817007
6825,0.28686228
6826,0.9529048
6827,0.34579128
6828,0.66500616
6829,0.23913172
6830,0.6683586
6831,-0.573154
6832,0.3063091
6833,0.86819196
6834,0.44912073
6835,-0.28276438
6836,0.337234
6837,0.41381997
6838,0.0078112483
6839,-0.2871132
6840,0.07104059
6841,0.86882
6842,0.28612903
6843,-0.23657879
6844,0.006011646
6845,-2.2241406
6846,2.9743237
6847,-1.688407
6848,0.006357118
6849,-1.2189289
6850,2.5284638
6851,1.0261246
6852,0.0015723457
6853,-0.90420765
6854,2.5597427
6855,-0.0031298914
6856,-1.1416497
6857,2.8549383
6858,-1.0883408
6859,-0.0047610328
6860,-1.2764266
6861,2.9449005
6862,-1.0222546
6863,-0.9293138
6864,2.9007406
6865,-1.7463076
6866,-0.5368054
6867,2.8368897
6868,-0.88720715
6869,-0.18747814
6870,-0.87793833
6871,0.008687449
6872,-0.14363153
6873,2.812911
6874,-0.8975294
6875,-0.05152202
6876,-1.8628865
6877,2.8439384
6878,-1.3791126
6879,-0.035102203
6880,-1.1426643
6881,2.5597427
6882,-1.6317354
6883,-0.008105437
6884,-1.4213873
6885,2.6959643
6886,-3.4515505
6887,-0.12819073
6888,-0.025262902
6889,2.9743237
6890,-1.032507
6891,0.017260926
6892,-1.8370527
6893,2.4730713
6894,-1.1700416
6895,-0.051963504
6896,-0.14020552
6897,2.795997
6898,-1.1559598
6899,0.024109744
6900,-0.80285084
6901,2.9449005
6902,-1.0170449
6903,0.30146852
6904,-0.40907687
6905,2.852521
6906,-0.97905964
6907,-0.012802992
6908,-0.16340666
6909,2.0859807
6910,-1.6097842
6911,0.5055718
6912,0.04721024
6913,0.35686
6914,-1.1170762
6915,0.0961098
6916,0.13760579
6917,-0.071776755
6918,0.116089724
6919,0.14218752
6920,-0.07292507
6921,0.1383545
6922,0.24252823
6923,-0.018470492
6924,0.04915481
6925,0.11257845
6926,-0.0912092
6927,0.81635267
6928,-0.007214081
6929,-0.08398772
6930,0.50058216
6931,-0.0044058664
6932,-0.2955862
6933,0.3516949
6934,0.13028665
6935,-0.15256311
6936,0.27632925
6937,0.6436851
6938,-0.6032273
6939,-0.30696657
6940,-0.029012846
6941,0.1284645
6942,-0.29046693
6943,-0.44805142
6944,-0.038313773
6945,-0.5424552
6946,-0.82678306
6947,-1.0562274
6948,-0.42388216
6949,-0.92665005
6950,0.09707241
6951,-0.04246215
6952,-0.09305169
6953,-0.106754355
6954,0.72299576
6955,-0.5737086
6956,-0.93306714
6957,-0.61519
6958,0.009266632
6959,-0.07434608
6960,-0.19863316
6961,-0.23500168
6962,-1.1821396
6963,-4.1480947
6964,-0.073697716
6965,-1.1241659
6966,-0.47522256
6967,-0.87815726
6968,0.124545485
6969,-1.0661969
6970,-0.25968564
6971,-0.80921686
6972,0.33190635
6973,0.77278054
6974,-0.07587089
6975,-0.513907
6976,0.059954837
6977,-0.023750355
6978,-1.745241
6979,-0.10525545
6980,-0.006796403
